"No.","Time","Source","Destination","Protocol","Length","Info"
"5256","147.246604","5.42.173.252","192.168.2.107","UDP","311","26515  >  61165 Len=269"
"5258","147.262621","5.42.173.252","192.168.2.107","UDP","456","26515  >  61165 Len=414"
"5259","147.278666","5.42.173.252","192.168.2.107","UDP","412","26515  >  61165 Len=370"
"5261","147.294169","5.42.173.252","192.168.2.107","UDP","473","26515  >  61165 Len=431"
"5262","147.309668","5.42.173.252","192.168.2.107","UDP","355","26515  >  61165 Len=313"
"5264","147.324360","5.42.173.252","192.168.2.107","UDP","398","26515  >  61165 Len=356"
"5266","147.340359","5.42.173.252","192.168.2.107","UDP","377","26515  >  61165 Len=335"
"5268","147.356359","5.42.173.252","192.168.2.107","UDP","354","26515  >  61165 Len=312"
"5273","147.371362","5.42.173.252","192.168.2.107","UDP","347","26515  >  61165 Len=305"
"5275","147.387361","5.42.173.252","192.168.2.107","UDP","332","26515  >  61165 Len=290"
"5276","147.401555","5.42.173.252","192.168.2.107","UDP","365","26515  >  61165 Len=323"
"5278","147.417361","5.42.173.252","192.168.2.107","UDP","330","26515  >  61165 Len=288"
"5281","147.432359","5.42.173.252","192.168.2.107","UDP","337","26515  >  61165 Len=295"
"5282","147.447361","5.42.173.252","192.168.2.107","UDP","411","26515  >  61165 Len=369"
"5285","147.463359","5.42.173.252","192.168.2.107","UDP","361","26515  >  61165 Len=319"
"5287","147.477365","5.42.173.252","192.168.2.107","UDP","300","26515  >  61165 Len=258"
"5289","147.491364","5.42.173.252","192.168.2.107","UDP","84","26515  >  61165 Len=42"
"5290","147.508366","5.42.173.252","192.168.2.107","UDP","378","26515  >  61165 Len=336"
"5292","147.524365","5.42.173.252","192.168.2.107","UDP","390","26515  >  61165 Len=348"
"5294","147.538366","5.42.173.252","192.168.2.107","UDP","456","26515  >  61165 Len=414"
"5296","147.553136","5.42.173.252","192.168.2.107","UDP","477","26515  >  61165 Len=435"
"5297","147.568370","5.42.173.252","192.168.2.107","UDP","382","26515  >  61165 Len=340"
"5299","147.583364","5.42.173.252","192.168.2.107","UDP","307","26515  >  61165 Len=265"
"5301","147.599365","5.42.173.252","192.168.2.107","UDP","358","26515  >  61165 Len=316"
"5303","147.613367","5.42.173.252","192.168.2.107","UDP","326","26515  >  61165 Len=284"
"5305","147.629270","5.42.173.252","192.168.2.107","UDP","387","26515  >  61165 Len=345"
"5307","147.644365","5.42.173.252","192.168.2.107","UDP","315","26515  >  61165 Len=273"
"5309","147.659798","5.42.173.252","192.168.2.107","UDP","414","26515  >  61165 Len=372"
"5310","147.675368","5.42.173.252","192.168.2.107","UDP","396","26515  >  61165 Len=354"
"5312","147.690564","5.42.173.252","192.168.2.107","UDP","387","26515  >  61165 Len=345"
"5314","147.706369","5.42.173.252","192.168.2.107","UDP","437","26515  >  61165 Len=395"
"5315","147.721366","5.42.173.252","192.168.2.107","UDP","439","26515  >  61165 Len=397"
"5317","147.736369","5.42.173.252","192.168.2.107","UDP","383","26515  >  61165 Len=341"
"5318","147.751368","5.42.173.252","192.168.2.107","UDP","372","26515  >  61165 Len=330"
"5319","147.766366","5.42.173.252","192.168.2.107","UDP","413","26515  >  61165 Len=371"
"5320","147.782365","5.42.173.252","192.168.2.107","UDP","337","26515  >  61165 Len=295"
"5322","147.795369","5.42.173.252","192.168.2.107","UDP","84","26515  >  61165 Len=42"
"5323","147.812369","5.42.173.252","192.168.2.107","UDP","372","26515  >  61165 Len=330"
"5325","147.828373","5.42.173.252","192.168.2.107","UDP","408","26515  >  61165 Len=366"
"5327","147.843372","5.42.173.252","192.168.2.107","UDP","465","26515  >  61165 Len=423"
"5329","147.857373","5.42.173.252","192.168.2.107","UDP","346","26515  >  61165 Len=304"
"5331","147.873370","5.42.173.252","192.168.2.107","UDP","332","26515  >  61165 Len=290"
"5333","147.888376","5.42.173.252","192.168.2.107","UDP","333","26515  >  61165 Len=291"
"5335","147.903371","5.42.173.252","192.168.2.107","UDP","354","26515  >  61165 Len=312"
"5336","147.919373","5.42.173.252","192.168.2.107","UDP","337","26515  >  61165 Len=295"
"5338","147.934373","5.42.173.252","192.168.2.107","UDP","383","26515  >  61165 Len=341"
"5340","147.950372","5.42.173.252","192.168.2.107","UDP","366","26515  >  61165 Len=324"
"5342","147.965375","5.42.173.252","192.168.2.107","UDP","389","26515  >  61165 Len=347"
"5344","147.981373","5.42.173.252","192.168.2.107","UDP","340","26515  >  61165 Len=298"
"5346","147.996352","5.42.173.252","192.168.2.107","UDP","330","26515  >  61165 Len=288"
"5348","148.011298","5.42.173.252","192.168.2.107","UDP","365","26515  >  61165 Len=323"
"5350","148.026376","5.42.173.252","192.168.2.107","UDP","400","26515  >  61165 Len=358"
"5352","148.040745","5.42.173.252","192.168.2.107","UDP","348","26515  >  61165 Len=306"
"5353","148.056171","5.42.173.252","192.168.2.107","UDP","461","26515  >  61165 Len=419"
"5355","148.071377","5.42.173.252","192.168.2.107","UDP","372","26515  >  61165 Len=330"
"5357","148.086376","5.42.173.252","192.168.2.107","UDP","356","26515  >  61165 Len=314"
"5359","148.102378","5.42.173.252","192.168.2.107","UDP","438","26515  >  61165 Len=396"
"5362","148.115378","5.42.173.252","192.168.2.107","UDP","190","26515  >  61165 Len=148"
"5364","148.132305","5.42.173.252","192.168.2.107","UDP","411","26515  >  61165 Len=369"
"5365","148.147377","5.42.173.252","192.168.2.107","UDP","348","26515  >  61165 Len=306"
"5367","148.163380","5.42.173.252","192.168.2.107","UDP","444","26515  >  61165 Len=402"
"5369","148.178380","5.42.173.252","192.168.2.107","UDP","376","26515  >  61165 Len=334"
"5371","148.194378","5.42.173.252","192.168.2.107","UDP","380","26515  >  61165 Len=338"
"5373","148.208208","5.42.173.252","192.168.2.107","UDP","401","26515  >  61165 Len=359"
"5375","148.224405","5.42.173.252","192.168.2.107","UDP","390","26515  >  61165 Len=348"
"5377","148.240183","5.42.173.252","192.168.2.107","UDP","440","26515  >  61165 Len=398"
"5378","148.254524","5.42.173.252","192.168.2.107","UDP","404","26515  >  61165 Len=362"
"5381","148.269278","5.42.173.252","192.168.2.107","UDP","348","26515  >  61165 Len=306"
"5383","148.285378","5.42.173.252","192.168.2.107","UDP","323","26515  >  61165 Len=281"
"5385","148.300017","5.42.173.252","192.168.2.107","UDP","439","26515  >  61165 Len=397"
"5387","148.314896","5.42.173.252","192.168.2.107","UDP","333","26515  >  61165 Len=291"
"5390","148.329634","5.42.173.252","192.168.2.107","UDP","393","26515  >  61165 Len=351"
"5391","148.345391","5.42.173.252","192.168.2.107","UDP","468","26515  >  61165 Len=426"
"5393","148.362383","5.42.173.252","192.168.2.107","UDP","363","26515  >  61165 Len=321"
"5397","148.376379","5.42.173.252","192.168.2.107","UDP","420","26515  >  61165 Len=378"
"5398","148.391378","5.42.173.252","192.168.2.107","UDP","428","26515  >  61165 Len=386"
"5399","148.406391","5.42.173.252","192.168.2.107","UDP","382","26515  >  61165 Len=340"
"5401","148.419385","5.42.173.252","192.168.2.107","UDP","206","26515  >  61165 Len=164"
"5403","148.437384","5.42.173.252","192.168.2.107","UDP","406","26515  >  61165 Len=364"
"5404","148.450386","5.42.173.252","192.168.2.107","UDP","356","26515  >  61165 Len=314"
"5405","148.468386","5.42.173.252","192.168.2.107","UDP","401","26515  >  61165 Len=359"
"5407","148.481386","5.42.173.252","192.168.2.107","UDP","350","26515  >  61165 Len=308"
"5410","148.496672","5.42.173.252","192.168.2.107","UDP","367","26515  >  61165 Len=325"
"5412","148.512403","5.42.173.252","192.168.2.107","UDP","399","26515  >  61165 Len=357"
"5414","148.526966","5.42.173.252","192.168.2.107","UDP","383","26515  >  61165 Len=341"
"5415","148.542387","5.42.173.252","192.168.2.107","UDP","378","26515  >  61165 Len=336"
"5417","148.558408","5.42.173.252","192.168.2.107","UDP","422","26515  >  61165 Len=380"
"5419","148.574387","5.42.173.252","192.168.2.107","UDP","401","26515  >  61165 Len=359"
"5420","148.588391","5.42.173.252","192.168.2.107","UDP","366","26515  >  61165 Len=324"
"5422","148.603278","5.42.173.252","192.168.2.107","UDP","403","26515  >  61165 Len=361"
"5425","148.618702","5.42.173.252","192.168.2.107","UDP","379","26515  >  61165 Len=337"
"5427","148.634389","5.42.173.252","192.168.2.107","UDP","407","26515  >  61165 Len=365"
"5429","148.649387","5.42.173.252","192.168.2.107","UDP","421","26515  >  61165 Len=379"
"5430","148.665390","5.42.173.252","192.168.2.107","UDP","374","26515  >  61165 Len=332"
"5431","148.679390","5.42.173.252","192.168.2.107","UDP","348","26515  >  61165 Len=306"
"5432","148.695269","5.42.173.252","192.168.2.107","UDP","385","26515  >  61165 Len=343"
"5434","148.710748","5.42.173.252","192.168.2.107","UDP","339","26515  >  61165 Len=297"
"5436","148.726391","5.42.173.252","192.168.2.107","UDP","313","26515  >  61165 Len=271"
"5437","148.739391","5.42.173.252","192.168.2.107","UDP","228","26515  >  61165 Len=186"
"5439","148.756392","5.42.173.252","192.168.2.107","UDP","371","26515  >  61165 Len=329"
"5441","148.772395","5.42.173.252","192.168.2.107","UDP","320","26515  >  61165 Len=278"
"5443","148.786391","5.42.173.252","192.168.2.107","UDP","350","26515  >  61165 Len=308"
"5445","148.802392","5.42.173.252","192.168.2.107","UDP","392","26515  >  61165 Len=350"
"5447","148.818399","5.42.173.252","192.168.2.107","UDP","432","26515  >  61165 Len=390"
"5451","148.834390","5.42.173.252","192.168.2.107","UDP","347","26515  >  61165 Len=305"
"5454","148.848397","5.42.173.252","192.168.2.107","UDP","341","26515  >  61165 Len=299"
"5455","148.864395","5.42.173.252","192.168.2.107","UDP","461","26515  >  61165 Len=419"
"5457","148.879395","5.42.173.252","192.168.2.107","UDP","365","26515  >  61165 Len=323"
"5459","148.893395","5.42.173.252","192.168.2.107","UDP","335","26515  >  61165 Len=293"
"5461","148.909394","5.42.173.252","192.168.2.107","UDP","423","26515  >  61165 Len=381"
"5462","148.925399","5.42.173.252","192.168.2.107","UDP","374","26515  >  61165 Len=332"
"5464","148.939394","5.42.173.252","192.168.2.107","UDP","405","26515  >  61165 Len=363"
"5465","148.954396","5.42.173.252","192.168.2.107","UDP","378","26515  >  61165 Len=336"
"5466","148.970394","5.42.173.252","192.168.2.107","UDP","369","26515  >  61165 Len=327"
"5467","148.985396","5.42.173.252","192.168.2.107","UDP","427","26515  >  61165 Len=385"
"5468","149.000494","5.42.173.252","192.168.2.107","UDP","359","26515  >  61165 Len=317"
"5470","149.015400","5.42.173.252","192.168.2.107","UDP","424","26515  >  61165 Len=382"
"5472","149.032399","5.42.173.252","192.168.2.107","UDP","359","26515  >  61165 Len=317"
"5473","149.046397","5.42.173.252","192.168.2.107","UDP","416","26515  >  61165 Len=374"
"5475","149.061398","5.42.173.252","192.168.2.107","UDP","360","26515  >  61165 Len=318"
"5477","149.075404","5.42.173.252","192.168.2.107","UDP","291","26515  >  61165 Len=249"
"5479","149.090900","5.42.173.252","192.168.2.107","UDP","342","26515  >  61165 Len=300"
"5481","149.109056","5.42.173.252","192.168.2.107","UDP","402","26515  >  61165 Len=360"
"5482","149.123166","5.42.173.252","192.168.2.107","UDP","369","26515  >  61165 Len=327"
"5484","149.138698","5.42.173.252","192.168.2.107","UDP","428","26515  >  61165 Len=386"
"5485","149.154400","5.42.173.252","192.168.2.107","UDP","398","26515  >  61165 Len=356"
"5487","149.168046","5.42.173.252","192.168.2.107","UDP","355","26515  >  61165 Len=313"
"5489","149.184402","5.42.173.252","192.168.2.107","UDP","438","26515  >  61165 Len=396"
"5491","149.199401","5.42.173.252","192.168.2.107","UDP","353","26515  >  61165 Len=311"
"5492","149.214402","5.42.173.252","192.168.2.107","UDP","402","26515  >  61165 Len=360"
"5495","149.230400","5.42.173.252","192.168.2.107","UDP","332","26515  >  61165 Len=290"
"5496","149.245404","5.42.173.252","192.168.2.107","UDP","353","26515  >  61165 Len=311"
"5498","149.260642","5.42.173.252","192.168.2.107","UDP","379","26515  >  61165 Len=337"
"5500","149.276403","5.42.173.252","192.168.2.107","UDP","366","26515  >  61165 Len=324"
"5502","149.290946","5.42.173.252","192.168.2.107","UDP","401","26515  >  61165 Len=359"
"5503","149.306051","5.42.173.252","192.168.2.107","UDP","346","26515  >  61165 Len=304"
"5505","149.321018","5.42.173.252","192.168.2.107","UDP","343","26515  >  61165 Len=301"
"5507","149.337406","5.42.173.252","192.168.2.107","UDP","462","26515  >  61165 Len=420"
"5509","149.352405","5.42.173.252","192.168.2.107","UDP","320","26515  >  61165 Len=278"
"5511","149.366580","5.42.173.252","192.168.2.107","UDP","401","26515  >  61165 Len=359"
"5513","149.381945","5.42.173.252","192.168.2.107","UDP","335","26515  >  61165 Len=293"
"5515","149.397366","5.42.173.252","192.168.2.107","UDP","318","26515  >  61165 Len=276"
"5516","149.411404","5.42.173.252","192.168.2.107","UDP","260","26515  >  61165 Len=218"
"5518","149.428409","5.42.173.252","192.168.2.107","UDP","378","26515  >  61165 Len=336"
"5519","149.444405","5.42.173.252","192.168.2.107","UDP","323","26515  >  61165 Len=281"
"5522","149.459411","5.42.173.252","192.168.2.107","UDP","379","26515  >  61165 Len=337"
"5523","149.475408","5.42.173.252","192.168.2.107","UDP","333","26515  >  61165 Len=291"
"5527","149.489410","5.42.173.252","192.168.2.107","UDP","349","26515  >  61165 Len=307"
"5530","149.504409","5.42.173.252","192.168.2.107","UDP","327","26515  >  61165 Len=285"
"5532","149.519411","5.42.173.252","192.168.2.107","UDP","391","26515  >  61165 Len=349"
"5536","149.535407","5.42.173.252","192.168.2.107","UDP","365","26515  >  61165 Len=323"
"5537","149.550410","5.42.173.252","192.168.2.107","UDP","393","26515  >  61165 Len=351"
"5539","149.566410","5.42.173.252","192.168.2.107","UDP","425","26515  >  61165 Len=383"
"5541","149.582410","5.42.173.252","192.168.2.107","UDP","451","26515  >  61165 Len=409"
"5542","149.602410","5.42.173.252","192.168.2.107","UDP","431","26515  >  61165 Len=389"
"5543","149.612410","5.42.173.252","192.168.2.107","UDP","442","26515  >  61165 Len=400"
"5546","149.627799","5.42.173.252","192.168.2.107","UDP","396","26515  >  61165 Len=354"
"5547","149.642272","5.42.173.252","192.168.2.107","UDP","450","26515  >  61165 Len=408"
"5549","149.657415","5.42.173.252","192.168.2.107","UDP","353","26515  >  61165 Len=311"
"5551","149.672412","5.42.173.252","192.168.2.107","UDP","406","26515  >  61165 Len=364"
"5553","149.688412","5.42.173.252","192.168.2.107","UDP","430","26515  >  61165 Len=388"
"5554","149.703413","5.42.173.252","192.168.2.107","UDP","362","26515  >  61165 Len=320"
"5556","149.719415","5.42.173.252","192.168.2.107","UDP","347","26515  >  61165 Len=305"
"5558","149.735412","5.42.173.252","192.168.2.107","UDP","445","26515  >  61165 Len=403"
"5559","149.748416","5.42.173.252","192.168.2.107","UDP","326","26515  >  61165 Len=284"
"5561","149.764417","5.42.173.252","192.168.2.107","UDP","350","26515  >  61165 Len=308"
"5563","149.780416","5.42.173.252","192.168.2.107","UDP","378","26515  >  61165 Len=336"
"5565","149.795417","5.42.173.252","192.168.2.107","UDP","339","26515  >  61165 Len=297"
"5567","149.811415","5.42.173.252","192.168.2.107","UDP","407","26515  >  61165 Len=365"
"5568","149.826418","5.42.173.252","192.168.2.107","UDP","400","26515  >  61165 Len=358"
"5570","149.841417","5.42.173.252","192.168.2.107","UDP","358","26515  >  61165 Len=316"
"5572","149.856417","5.42.173.252","192.168.2.107","UDP","482","26515  >  61165 Len=440"
"5573","149.871626","5.42.173.252","192.168.2.107","UDP","340","26515  >  61165 Len=298"
"5575","149.887419","5.42.173.252","192.168.2.107","UDP","361","26515  >  61165 Len=319"
"5577","149.902421","5.42.173.252","192.168.2.107","UDP","349","26515  >  61165 Len=307"
"5578","149.917421","5.42.173.252","192.168.2.107","UDP","362","26515  >  61165 Len=320"
"5580","149.933420","5.42.173.252","192.168.2.107","UDP","382","26515  >  61165 Len=340"
"5582","149.948427","5.42.173.252","192.168.2.107","UDP","436","26515  >  61165 Len=394"
"5584","149.964421","5.42.173.252","192.168.2.107","UDP","460","26515  >  61165 Len=418"
"5586","149.979419","5.42.173.252","192.168.2.107","UDP","464","26515  >  61165 Len=422"
"5587","149.994419","5.42.173.252","192.168.2.107","UDP","405","26515  >  61165 Len=363"
"5588","150.010418","5.42.173.252","192.168.2.107","UDP","450","26515  >  61165 Len=408"
"5589","150.025422","5.42.173.252","192.168.2.107","UDP","447","26515  >  61165 Len=405"
"5591","150.041421","5.42.173.252","192.168.2.107","UDP","516","26515  >  61165 Len=474"
"5593","150.056421","5.42.173.252","192.168.2.107","UDP","491","26515  >  61165 Len=449"
"5595","150.071424","5.42.173.252","192.168.2.107","UDP","488","26515  >  61165 Len=446"
"5597","150.086422","5.42.173.252","192.168.2.107","UDP","347","26515  >  61165 Len=305"
"5599","150.099423","5.42.173.252","192.168.2.107","UDP","211","26515  >  61165 Len=169"
"5600","150.116422","5.42.173.252","192.168.2.107","UDP","442","26515  >  61165 Len=400"
"5602","150.131424","5.42.173.252","192.168.2.107","UDP","374","26515  >  61165 Len=332"
